00004512 YORKTOWN             061 05-17-1850 002 
00004513 BRITISH QUEEN        003 05-18-1850 096 
00004514 DOWNES               050 05-17-1850 098 
00004515 Unknown              159 05-18-1850 001 
00004517 ANN MOORE            134 05-18-1850 110 
00004518 ATALANTA             232 05-17-1850 129 
00004519 ATALANTA             004 05-13-1850 219 
00004520 AMBASSADRESS         004 05-14-1850 307 
00004521 WARREN               006 05-18-1850 035 
00004523 M. HAWES             018 05-22-1850 159 
00004524 DEVON                004 05-15-1850 260 
00004525 PRINCESS VICTORY     134 05-21-1850 096 
00004526 ACME                 004 05-18-1850 381 
00004527 ELIZA ANN            004 05-18-1850 242 
00004528 ALERT                050 05-20-1850 182 
00004529 HANNAH KERR          003 05-21-1850 230 
00004530 HIGHLAND MARY        061 05-21-1850 141 
00004531 CHARLES RICHARD      134 05-21-1850 099 
00004535 FALCON               060 05-18-1850 014 
00004536 VICTORIA             061 05-18-1850 012 
00004537 BRITISH QUEEN        059 05-18-1850 250 
00004538 JAS H. SHEPHERD      004 05-20-1850 155 
00004539 WESTERN WORLD        004 05-20-1850 475 
00004540 COLUMBINE            061 05-18-1850 241 
00004541 POLLY                134 05-18-1850 132 
00004542 WEST POINT           004 05-20-1850 151 
00004543 ADLER                006 05-20-1850 064 
00004544 ABEONA               004 05-20-1850 229 
00004545 GEORGE               004 05-20-1850 218 
00004546 HYNDEFORD            006 05-23-1850 080 
00004547 HELENA               052 05-20-1850 108 
00004548 POLYNESIA            134 05-23-1850 131 
00004549 ACADIA               004 05-28-1850 016 
00004550 FOREST QUEEN         004 05-21-1850 048 
00004551 RIVERDALE            004 05-28-1850 279 
00004552 ROLLA                059 05-27-1850 124 
00004553 GIPSEY               004 05-18-1850 315 
00004554 LETITIA HYNE         004 05-24-1850 037 
00004555 NEPTUNIS             018 05-22-1850 146 
00004556 GUY MANNERING        004 05-28-1850 674 
00004557 MARY WARD            004 05-23-1850 261 
00004558 BROOKSBY             006 05-17-1850 237 
00004561 INDEPENDENCE         061 05-20-1850 003 
00004563 DUKE                 004 05-21-1850 201 
00004564 MISSISSIPPI          006 05-21-1850 250 
00004565 DEWITT CLINTON       004 05-26-1850 292 
00004566 DEVONIA              052 05-25-1850 127 
00004567 CIRCASSIAN           006 05-22-1850 114 
00004568 SIR WM. MOLESWORTH   006 05-25-1850 084 
00004569 ABEONA               004 05-23-1850 282 
00004572 CLARENCE             035 05-23-1850 131 
00004573 FORESTAL             050 05-23-1850 094 
00004574 ANNA MARIA           134 05-24-1850 078 
00004575 EUPHEMIA             004 05-31-1850 127 
00004576 QUEEN                046 05-30-1850 113 
00004577 FRANCONIA            006 05-29-1850 027 
00004578 WOLFVILLE            018 05-23-1850 168 
00004579 WAVE                 059 05-25-1850 232 
00004580 ISAAC WEBB           004 05-25-1850 667 
00004582 SCOTLAND             004 05-25-1850 381 
00004584 WILLIAM              273 05-30-1850 202 
00004585 EUROPA               004 05-23-1850 006 
00004586 NANCY                035 05-28-1850 091 
00004587 ODESSA               059 05-28-1850 146 
00004588 MARY HALE            004 05-24-1850 182 
00004589 HERCULES             004 05-25-1850 258 
00004592 WARRIOR              018 05-28-1850 098 
00004599 MARTHA KINSMAN       000 05-29-1850 006 
00004601 CANADA               004 05-30-1850 272 
00004602 STELLA               018 06-03-1850 178 
00004603 OHIO                 006 06-07-1850 165 
00004604 IRWIN                035 05-30-1850 256 
00004605 WYANDOTTE            134 06-19-1850 144 
00004606 DEFENCE              004 06-15-1850 203 
00004607 SILAS GREENMAN       004 06-05-1850 366 
00004608 LONDON               004 06-04-1850 275 
00004612 AMERICA              188 06-06-1850 003 
00004615 MARIA BRENNAN        134 06-08-1850 101 
00004616 M.STEWART ELPHINSTON 006 06-07-1850 051 
00004618 JULIET               050 06-10-1850 071 
00004620 PHELINA              004 06-08-1850 137 
00004621 HANNAH               134 06-07-1850 065 
00004622 SHANNON              004 06-07-1850 248 
00004623 TRIUMPH              134 06-11-1850 097 
00004624 CLUTHA               006 06-08-1850 102 
00004625 ATLANTIC             004 06-10-1850 035 
00004626 CONQUEROR            004 06-11-1850 156 
00004629 D.B.                 148 06-12-1850 010 
00004645 OREGON               004 06-29-1850 287 
00004646 MARION               046 06-08-1850 166 
00004647 RELIANCE             018 06-14-1850 131 
00004648 WM. MILES            046 06-26-1850 165 
00004650 ARABIAN              018 06-29-1850 214 
00004658 MARCH. OF CLYSDALE   173 06-25-1850 087 
00004667 BRITISH QUEEN        134 06-26-1850 139 
00004668 CITY OF GLASGOW      006 06-29-1850 021 
00004669 ANN HARLERY          003 07-09-1850 148 
00004671 AEOLIUS              004 06-26-1850 440 
00004672 ELIZA MORRISON       004 07-06-1850 274 
00004673 ABERDEEN             004 06-29-1850 258 
00004674 COLUMBUS             004 06-29-1850 661 
00004675 HOME                 004 07-01-1850 285 
00004676 HARRIETT             134 07-06-1850 082 
00004678 ELLERSLIE            004 06-25-1850 217 
00004679 ESMERALDA            004 07-01-1850 258 
00004680 MARY HALE            004 06-24-1850 265 
00004681 ISAAC WRIGHT         004 07-01-1850 380 
00004682 AMY                  061 07-01-1850 218 
00004683 LEANDER              003 06-27-1850 086 
00004687 CONSTELLATION        004 07-02-1850 644 
00004690 ASBURTON             004 07-03-1850 386 
00004691 WAVERLY              059 07-06-1850 183 
00004692 MONTEZUMA            004 07-09-1850 319 
00004693 LEVIATHAN            046 07-09-1850 099 
00004694 MARMION              004 07-12-1850 239 
00004695 JAMESTOWN            004 07-03-1850 287 
00004696 STAR OF THE WEST     004 07-12-1850 278 
00004697 BERLIN               134 07-10-1850 128 
00004698 SHOODIAC             004 07-05-1850 292 
00004699 PRINCESS ALICE       004 07-12-1850 225 
00004700 LADY SALE            004 07-09-1850 259 
00004701 ROCKAWAY             004 07-12-1850 278 
00004702 HOPEWELL             134 07-05-1850 126 
00004703 EXCELSIOR            004 07-03-1850 249 
00004705 MARTHAS VINEYARD     006 07-05-1850 041 
00004707 FINGAL               004 07-06-1850 331 
00004708 SPEED                173 07-08-1850 223 
00004709 AMELIA               046 07-08-1850 205 
00004710 LIBERTY              006 07-13-1850 073 
00004711 JACOB A. WESTERVELT  004 07-14-1850 343 
00004712 ALFRED               046 07-09-1850 108 
00004713 MESSENGER            004 07-09-1850 107 
00004715 BARCO                134 07-10-1850 120 
00004716 BRIERLY HILL         134 07-11-1850 113 
00004719 HELEN MCGAW          004 07-11-1850 231 
00004720 BARON VEY            046 07-12-1850 162 
00004721 H.H. BOODY           004 07-13-1850 274 
00004722 MARY ANN GANN        134 07-15-1850 097 
00004724 ROBERT               004 07-12-1850 278 
00004725 WATERHEN             006 07-15-1850 123 
00004727 LORD LONDON          059 07-15-1850 248 
00004729 OLIVE BRANCH         004 07-15-1850 166 
00004731 LIVERPOOL            004 07-16-1850 298 
00004733 FLORENTIA            006 07-18-1850 020 
00004734 LADY HOBART          004 07-18-1850 254 
00004735 ARGYLE               018 07-15-1850 153 
00004736 ST. GEORGE           004 07-15-1850 287 
00004737 QUEEN PORNANE        004 07-15-1850 271 
00004739 CHARLES CHALONER     004 07-15-1850 311 
00004740 CENTURIAN            004 07-18-1850 249 
00004741 GUY MANNERING        004 07-22-1850 224 
00004742 STANDARD             018 07-16-1850 218 
00004743 SARAH MILLEDGE       035 07-17-1850 157 
00004745 HOPE                 046 08-06-1850 083 
00004746 UNIVERSE             004 07-23-1850 319 
00004747 GARLAND GROVE        061 08-01-1850 174 
00004748 COLUMBIA             004 07-24-1850 425 
00004750 JNO. MCKENZIE        004 07-15-1850 302 
00004751 WICKERMUNDE          004 08-05-1850 011 
00004752 SARAH                006 07-19-1850 037 
00004753 CATHERINE            004 07-15-1850 208 
00004754 AMERICA              004 07-24-1850 336 
00004755 TICONDEROGA          004 08-06-1850 399 
00004756 VICTORY              018 07-18-1850 177 
00004757 WATERLOO             004 07-31-1850 266 
00004758 MANHATTAN            004 08-19-1850 762 
00004759 HENRY CLAY           004 07-19-1850 486 
00004760 JAMES WRIGHT         006 08-16-1850 303 
00004763 E.Z.                 004 07-25-1850 196 
00004764 EQUATOR              004 08-16-1850 263 
00004766 PATRICK HENRY        004 07-24-1850 251 
00004767 JANE                 004 07-29-1850 308 
00004768 SIR HENRY POTTINGUER 004 07-31-1850 230 
00004769 PRINCETON            004 08-14-1850 334 
00004770 GARRICK              004 08-01-1850 310 
00004776 SIDDONS              004 08-19-1850 339 
00004777 INFANTA              004 07-29-1850 288 
00004778 CAROLINE NESMITH     004 08-16-1850 130 
00004780 ALBERT GALLATIN      004 08-24-1850 362 
00004782 KINGSTON             059 08-02-1850 104 
00004783 VANGUARD             004 08-24-1850 168 
00004785 ANN AND GUSTAV       134 08-12-1850 098 
00004786 IVANHOE              004 08-26-1850 259 
00004787 F.J. BROGNARD        181 08-05-1850 059 
00004788 HUDSON               006 08-12-1850 064 
00004790 BOADICIA             004 08-24-1850 321 
00004791 NICHOLAS SMIRK       134 08-10-1850 113 
00004792 JULIA HEYN           018 08-12-1850 163 
00004793 PACIFIC              004 08-12-1850 006 
00004796 PATRICK HENRY        018 08-08-1850 178 
00004797 L.Z.                 004 08-27-1850 174 
00004798 CLARE                134 08-23-1850 114 
00004804 AMALIA               046 08-16-1850 120 
00004805 RICHARD ALSOP        004 08-20-1850 236 
00004806 WASHINGTON           004 08-23-1850 572 
00004807 IOWA                 006 08-16-1850 112 
00004808 ORWELLA LASS         035 08-16-1850 093 
00004811 QUEEN OF THE WEST    004 08-15-1850 269 
00004812 FANNY                003 08-22-1850 170 
00004818 MARTHA WARD          004 08-29-1850 174 
00004819 COROMET              059 08-20-1850 315 
00004820 NEW YORK             004 09-02-1850 337 
00004821 CHANCE               006 09-02-1850 042 
00004822 ANDREW FOSTER        004 09-02-1850 249 
00004824 HARMONIA             006 08-23-1850 049 
00004825 MARY MORRIS          006 08-24-1850 034 
00004826 Unknown              006 09-02-1850 064 
00004827 JULIE                046 09-06-1850 107 
00004829 ENTERPRIZE           004 09-02-1850 137 
00004830 WEST POINT           004 09-02-1850 138 
00004831 NIAGARA              004 09-12-1850 302 
00004832 YEOMAN               004 09-03-1850 300 
00004834 WILLIAM D. SEWALL    004 09-05-1850 220 
00004835 SARDINIA             004 09-20-1850 273 
00004836 DEWITT CLINTON       004 09-18-1850 217 
00004839 CELESTE              134 09-04-1850 130 
00004840 RAPPAHANNOCK         004 09-05-1850 036 
00004843 ROSCIUS              004 09-18-1850 344 
00004846 SARAH                134 09-06-1850 109 
00004847 CAMBRIDGE            004 09-18-1850 279 
00004848 EMPIRE ESTATE        004 09-16-1850 305 
00004849 MINNESOTA            004 09-14-1850 285 
00004856 FREDERICK            004 09-09-1850 031 
00004857 ASHLAND              283 09-25-1850 244 
00004858 JOHN FIELDEN         004 09-06-1850 293 
00004860 FIDELIA              004 09-07-1850 269 
00004861 CONSTITUTION         004 09-13-1850 256 
00004862 SAGE                 004 09-17-1850 175 
00004863 WARREN               006 09-17-1850 035 
00004864 WILLIAM WIRT         004 09-19-1850 301 
00004865 PLANTER              134 09-27-1850 092 
00004867 A.Z.                 004 09-20-1850 233 
00004868 WASDALE              134 09-18-1850 082 
00004869 CASTILLIAN           004 09-15-1850 300 
00004871 HUNGARIAN            004 09-05-1850 578 
00004872 EMMA FIELDS          004 09-17-1850 362 
00004874 INDUSTRY             059 09-19-1850 222 
00004875 NEW ENGLAND          004 09-20-1850 335 
00004876 ELLEN FORRESTAL      134 09-19-1850 094 
00004877 SANDUSKY             004 09-19-1850 127 
00004878 PERSEVERANCE         059 09-24-1850 219 
00004879 ISAAC WEBB           004 10-06-1850 788 
00004881 HANCOCK              004 09-21-1850 301 
00004883 NEW WORLD            004 09-27-1850 404 
00004884 EXCELSIOR            004 09-20-1850 466 
00004885 ELLEN MARIA          004 10-10-1850 319 
00004886 CONSTELLATION        004 10-02-1850 904 
00004887 ASHBURTON            004 10-10-1850 398 
00004891 WILLIAM RATHBONE     004 09-30-1850 406 
00004892 AMAZON               050 10-01-1850 147 
00004893 STAR OF THE WEST     004 10-01-1850 359 
00004894 WESTERN WORLD        004 10-01-1850 467 
00004897 YORKSHIRE            004 10-02-1850 234 
00004898 JAMES H. SHEPHERD    004 10-02-1850 187 
00004899 SILAS FREEMAN        004 10-02-1850 385 
00004900 ATLAS                004 10-02-1850 387 
00004901 BROOKSBY             006 10-02-1850 077 
00004903 VICTORIA             061 10-02-1850 012 
00004904 ODESSA               059 10-08-1850 148 
00004905 OLIVE                284 10-11-1850 003 
00004908 ANNA MARIA           134 10-15-1850 078 
00004909 ATLANTA              059 10-21-1850 149 
00004911 JACOB A. WESTERVELT  004 10-09-1850 479 
00004912 SHANNON              004 10-09-1850 304 
00004913 LYDIA                006 10-02-1850 078 
00004914 REPUBLIC             004 10-21-1850 143 
00004916 SCARGO               004 10-12-1850 208 
00004920 CARACK               004 10-09-1850 318 
00004922 MORO                 006 10-09-1850 047 
00004923 FRANCHISE            004 10-12-1850 286 
00004924 COLUMBUS             004 10-11-1850 479 
00004926 AMARANTLE            004 10-21-1850 240 
00004927 WILLIAM PATTON       004 10-15-1850 460 
00004928 WILLIAM              292 10-17-1850 214 
00004929 DROMAHAIR            106 10-12-1850 142 
00004930 LADY PEEL            134 10-17-1850 226 
00004931 DELPHIN              035 10-12-1850 123 
00004932 CENTURION            004 10-12-1850 334 
00004933 GARLAND              046 10-22-1850 156 
00004935 DOWNES               035 10-24-1850 118 
00004937 LINDEN               106 10-16-1850 134 
00004939 TUSCANY              046 10-16-1850 110 
00004940 MARGARET EVANS       061 10-22-1850 001 
00004941 ACTRESS              061 11-09-1850 151 
00004942 FOREST QUEEN         004 10-28-1850 424 
00004943 WARRIOR              018 10-29-1850 108 
00004944 MARMION              004 10-24-1850 209 
00004946 ANNA TIFT            004 10-28-1850 307 
00004949 OHIO                 006 10-23-1850 173 
00004951 LIVERPOOL            004 10-30-1850 287 
00004952 WILLIAM HITCHCOCK    004 10-30-1850 230 
00004953 MONTEZUMA            004 10-25-1850 405 
00004954 AVALANCHE            004 10-21-1850 050 
00004956 ESMERALDA            004 10-28-1850 327 
00004957 LADY FRANKLIN        004 10-31-1850 499 
00004958 MARTHAS VINEYARD     006 11-02-1850 026 
00004959 ONWARD               004 11-23-1850 295 
00004961 JNO. HENRY           004 11-01-1850 242 
00004962 ISAAC WRIGHT         004 11-01-1850 458 
00004963 ST. GEORGE           004 11-01-1850 289 
00004964 LIVERPOOL            004 11-01-1850 204 
00004965 BUENA VISTA          006 11-02-1850 116 
00004968 UNIVERSE             004 11-06-1850 501 
00004969 HYNDEFORD            006 11-04-1850 074 
00004970 PATRICK HENRY        004 11-06-1850 290 
00004971 MARRONA              112 11-06-1850 002 
00004972 LADY MILTON          059 11-07-1850 235 
00004973 ZARETAN              052 11-07-1850 046 
00004974 PHELINA              004 11-07-1850 228 
00004975 BRITISH QUEEN        059 11-07-1850 242 
00004976 EDINBURGH            004 11-07-1850 065 
00004977 PESSORE              004 11-29-1850 193 
00004978 ELLEN                050 11-08-1850 094 
00004979 AMERICA              004 11-07-1850 402 
00004980 BROTHERS             053 11-09-1850 152 
00004981 NAT. KIMBELL         004 11-07-1850 290 
00004982 ELIZABETH HAMILTON   004 11-09-1850 264 
00004983 LOCHMABEN CASTLE     004 11-11-1850 335 
00004984 WAVE                 004 11-09-1850 244 
00004985 GARRICK              004 11-11-1850 331 
00004987 VELOCITY             050 11-11-1850 073 
00004988 PRINCETON            004 11-11-1850 360 
00004989 HENRY CLAY           004 11-13-1850 527 
00004991 ST. CHARLES          004 11-14-1850 314 
00004992 JAMES WRIGHT         004 11-25-1850 330 
00004993 COLUMBIA             004 11-18-1850 447 
00004994 QUEEN OF THE WEST    004 11-19-1850 400 
00004995 GEORGETURNER         149 11-07-1850 012 
00004996 CHILD HAROLD         017 11-16-1850 001 
00004997 MARATHON             004 11-20-1850 449 
00004998 NANCY                046 11-27-1850 087 
00004999 ANN HARLEY           006 12-04-1850 147 
00005000 HELEN MCGAW          004 11-23-1850 240 
00005001 HUDSON               006 12-23-1850 060 
00005002 LORENA               059 11-20-1850 310 
00005003 STATIRA MORSE        061 11-25-1850 021 
00005004 ABERDEEN             004 11-25-1850 259 
00005005 ST. LOUIS            004 12-05-1850 310 
00005006 WASHINGTON           004 12-04-1850 911 
00005012 E.Z.                 004 11-22-1850 283 
00005013 TEMPEST              004 12-05-1850 292 
00005014 LIBERTY              006 11-26-1850 178 
00005018 STANDARD             018 12-05-1850 225 
00005023 MARCH. OF CLYSDALE   006 12-06-1850 091 
00005024 ASIA                 004 12-07-1850 004 
00005025 COLUMBO              004 12-09-1850 003 
00005026 CORA LINN            004 12-09-1850 319 
00005027 ELIZABETH            134 12-18-1850 121 
00005028 IRVINE               035 12-27-1850 253 
00005029 DEFENCE              004 12-13-1850 214 
00005030 ENERGY               134 12-16-1850 114 
00005033 ABBY LAND            004 12-21-1850 216 
00005034 NIAGARA              004 12-16-1850 247 
00005035 SPEED                004 12-05-1850 239 
00005036 LORD SANDON          004 12-20-1850 248 
00005037 CONSTANTINE          004 12-31-1850 489 
00005041 DELTA                004 01-01-1851 333 
00005042 IVANHOE              004 01-02-1851 377 
00005045 AMERICAN CONGRESS    061 01-03-1851 057 
00005046 JOSEPH WALKER        004 01-06-1851 343 
00005047 STAR OF THE WEST     004 01-06-1851 331 
00005048 SOUTHAMPTON          061 01-08-1851 024 
00005049 VANGUARD             004 01-06-1851 345 
00005050 MANHATTAN            004 01-06-1851 591 
00005052 ELIZABETH            052 01-07-1851 028 
00005053 HOME                 004 01-02-1851 250 
00005054 FIDELIA              004 01-08-1851 361 
00005055 ELIZABETH BENTLEY    004 01-08-1851 346 
00005057 ERIE                 004 01-11-1851 209 
00005058 LADY HOBART          004 01-09-1851 310 
00005059 CONRAD               173 01-11-1851 136 
00005060 IOWA                 006 01-10-1851 039 
00005061 LADY SALE            004 01-11-1851 282 
00005062 YORKTOWN             004 01-14-1851 049 
00005063 VERMONT              059 01-14-1851 216 
00005064 SARAH                106 01-15-1851 233 
00005065 CATHERINE            004 01-15-1851 197 
00005066 ANN KENNY            050 01-17-1851 193 
00005067 CONSTITUTION         292 01-18-1851 104 
00005068 A.Z.                 004 01-20-1851 253 
00005069 ENVOY                004 01-22-1851 254 
00005070 COLONIST             004 01-23-1851 259 
00005071 MARY MORRIS          006 01-23-1851 024 
00005072 ARABIAN              004 01-22-1851 222 
00005073 WILLIAM RATHBONE     004 01-27-1851 425 
00005074 ENTERPRISE           003 01-27-1851 308 
00005075 EXCELSIOR            004 01-28-1851 401 
00005076 SERVANT              004 02-04-1851 210 
00005077 CONSTITUTION         004 01-28-1851 576 
00005082 INDEPENDENCE         061 02-11-1851 046 
00005083 LACONIC              004 02-04-1851 209 
00005084 JACOB A. WESTERVELT  004 02-12-1851 413 
00005085 JOHANNES             004 02-13-1851 206 
00005086 AFRICA               004 02-17-1851 052 
00005087 CENTURION            004 02-17-1851 307 
00005088 NEW YORK             004 01-24-1851 382 
00005089 ADAM CARR            006 02-17-1851 063 
00005090 ISAAC WEBB           004 02-17-1851 619 
00005091 COLUMBUS             004 02-17-1851 412 
00005093 SILAS GREENMAN       004 02-18-1851 314 
00005094 LADY FRANKLIN        004 02-20-1851 435 
00005095 NEW WORLD            004 02-20-1851 477 
00005096 CONSTELLATION        004 02-21-1851 567 
00005098 VICTORIA             061 03-01-1851 041 
00005099 MARMIOM              004 02-22-1851 278 
00005100 WESTERN WORLD        004 02-22-1851 296 
00005101 GUY MANNERING        004 03-03-1851 681 
00005102 ANTARTIC             004 02-24-1851 536 
00005103 URGENT               018 02-25-1851 198 
00005104 CORNELIUS GRINNELL   061 02-27-1851 016 
00005105 WILLIAM WIRT         004 02-28-1851 211 
00005106 ASBURTON             004 03-01-1851 312 
00005107 SHANNON              004 03-03-1851 355 
00005108 PRINCETON            004 03-03-1851 404 
00005109 HUDSON               061 03-03-1851 005 
00005110 GARRICK              004 03-03-1851 326 
00005111 MARTHAS VINEYARD     006 03-05-1851 031 
00005112 ISAAC WRIGHT         004 03-03-1851 469 
00005113 JAMES H. SHEPHERD    004 03-06-1851 269 
00005114 AMERICA              004 03-03-1851 469 
00005115 TRIUMPH              047 03-04-1851 001 
00005116 WATERLOO             004 03-04-1851 302 
00005117 LIVERPOOL            004 03-05-1851 395 
00005118 NEW HAMPSHIRE        004 03-13-1851 006 
00005119 MONTEZUMA            004 03-17-1851 375 
00005120 PRESIDENT            004 03-07-1851 477 
00005121 QUEEN OF THE WEST    004 03-14-1851 414 
00005122 JOSEPHINE            004 03-17-1851 194 
00005123 GENOA                006 03-24-1851 104 
00005124 HENRY CLAY           004 03-21-1851 546 
00005125 OCEAN QUEEN          061 03-14-1851 186 
00005126 HYNDEFORD            006 03-22-1851 089 
00005127 GEORGE GREEN         004 03-15-1851 353 
00005128 HARMONIA             004 03-14-1851 006 
00005129 E.Z.                 004 03-17-1851 274 
00005130 ST. GEORGE           004 03-22-1851 311 
00005131 EMPIRE STATE         004 03-17-1851 609 
00005132 COLUMBIA             004 03-20-1851 338 
00005133 UNIVERSE             004 03-22-1851 506 
00005134 OHIO                 006 03-22-1851 029 
00005135 MARGARET             004 03-24-1851 109 
00005136 FOREST KING          004 03-27-1851 538 
00005137 CASTILLIAN           004 03-27-1851 284 
00005138 WARREN               006 03-27-1851 018 
00005139 SHIRLEY              004 03-28-1851 281 
00005140 AMERICAN EAGLE       061 03-28-1851 145 
00005141 WEST POINT           004 03-29-1851 351 
00005143 WASHINGTON           004 03-31-1851 928 
00005144 LEVANTHAN            046 03-29-1851 094 
00005145 SANDUSKY             004 03-31-1851 222 
00005146 SIR WM. MOLESWORTH   006 04-01-1851 146 
00005147 EPIMANONDAS          004 04-02-1851 358 
00005148 INFANTA              004 04-03-1851 250 
00005149 STATE RIGHTS         004 04-03-1851 321 
00005150 LIBERTY              006 04-05-1851 126 
00005151 FRANCHISE            004 04-07-1851 287 
00005152 PRINCE ALBERT        061 04-07-1851 165 
00005153 MISSISSIPPI          046 04-14-1851 271 
00005154 DEVONSHIRE           061 04-07-1851 385 
00005155 UNDERWRITER          004 04-07-1851 603 
00005156 VESTA                059 04-09-1851 152 
00005158 AFRICA               004 04-10-1851 075 
00005159 LYNA                 035 04-11-1851 150 
00005160 EDWARD OBRIEN        004 04-14-1851 287 
00005161 FIDES                004 04-14-1851 296 
00005162 CHARLES CROCKER      004 04-18-1851 327 
00005163 VANGUARD             004 04-14-1851 253 
00005164 FIDELIA              004 04-15-1851 322 
00005165 HEMISPHERE           004 04-15-1851 412 
00005166 BOADICIA             004 04-15-1851 354 
00005167 FANNY                003 04-16-1851 160 
00005168 HURON                134 04-19-1851 201 
00005169 LORENA               059 04-17-1851 320 
00005170 MARION               046 04-25-1851 161 
00005171 CORNELIA             004 04-17-1851 284 
00005172 LOCHLIBO             004 04-17-1851 322 
00005173 NEW ENGLAND          004 04-19-1851 389 
00005174 LOCHMABEN CASTLE     004 04-19-1851 347 
00005175 TICONDEROGA          004 04-19-1851 310 
00005176 E. AND E. PERKINS    061 04-20-1851 026 
00005177 CONQUEROR            004 04-21-1851 355 
00005178 E. DENNISON          134 04-21-1851 183 
00005179 PRINCESS             292 04-21-1851 068 
00005180 LYDIA                004 04-21-1851 228 
00005182 PERTHSHIRE           004 04-22-1851 300 
00005184 PRINCETON            046 04-23-1851 122 
00005185 GEO. WASHINGTON      004 04-24-1851 250 
00005186 BROOKSBY             006 04-24-1851 101 
00005187 ANN HARLEY           006 04-24-1851 142 
00005188 LADY MILTON          059 04-25-1851 251 
00005189 ERIN GO BRAGH        004 04-25-1851 273 
00005190 NORTH ATLANTIC       004 04-28-1851 286 
00005191 JAMES NESMITH        004 04-26-1851 355 
00005192 TAN OSHANTER         004 04-28-1851 289 
00005193 SOUTHAMPTON          061 04-28-1851 030 
00005195 CARNATIC             004 04-29-1851 244 
00005196 SOUVENIR             004 04-29-1851 092 
00005197 ODESSA               134 04-29-1851 154 
00005198 ADRIATIC             004 04-30-1851 329 
00005199 MARATHON             004 04-30-1851 514 
00005200 WILLIAMS             292 04-30-1851 119 
00005201 JOSEPH WALKER        004 04-30-1851 498 
00005203 NEW YORK             004 04-30-1851 251 
00005205 ELLA                 004 04-30-1851 253 
00005206 ANNANDALE            018 04-30-1851 267 
00005207 HUDSON               006 04-30-1851 109 
00005209 DROMAHAIR            106 05-01-1851 143 
00005210 ANDREW FOSTER        004 05-01-1851 525 
00005211 ORONOCO              050 05-01-1851 203 
00005212 NEW YORK PACKET      006 05-01-1851 222 
00005213 ELIZA                059 05-03-1851 194 
00005214 PRINCESS             059 05-03-1851 119 
00005215 ARGO                 004 05-01-1851 380 
00005216 YORKSHIRE            004 05-02-1851 408 
00005217 ASHLAND              004 05-02-1851 246 
00005218 ORIENTAL             004 05-02-1851 241 
00005220 KOSSUTH              004 05-05-1851 580 
00005221 CONSTITUTION         004 05-02-1851 655 
00005222 JOSEPH BADGER        004 05-03-1851 248 
00005223 STAR OF THE WEST     004 05-03-1851 407 
00005226 HENDERSON            035 05-05-1851 077 
00005227 ALERT                050 05-05-1851 185 
00005228 RAJAH                194 05-08-1851 072 
00005229 HOPEWELL             134 05-09-1851 134 
00005230 MIRAMICHI            018 05-05-1851 220 
00005231 ROSCIUS              004 05-12-1851 404 
00005232 FAIRFIELD            004 05-06-1851 274 
00005233 NAPOLEON             004 05-07-1851 168 
00005234 BRITISH QUEEN        003 05-06-1851 094 
00005235 INDUSTRY             059 05-05-1851 210 
00005236 TORONTO              158 05-07-1851 154 
00005237 HANNAH KERR          003 05-14-1851 230 
00005238 MALABAR              059 05-06-1851 263 
00005240 DOCTOR KNEISS        035 05-05-1851 121 
00005241 LINDEN               106 05-05-1851 136 
00005242 MARTHA J. WARD       004 05-06-1851 303 
00005243 SOLWAY               046 05-14-1851 201 
00005244 DANIEL               035 05-09-1851 229 
00005245 CORONET              059 05-09-1851 309 
00005246 DAVID CANNON         004 05-16-1851 620 
00005247 INDUSTRY             106 05-10-1851 123 
00005248 ALEXANDER            134 05-13-1851 119 
00005249 BEN LOMAND           004 05-13-1851 262 
00005251 JOHN HAWKES          134 05-14-1851 077 
00005252 HOPE                 004 05-14-1851 222 
00005253 TRY                  004 05-15-1851 389 
00005254 AUSTRALIA            004 05-15-1851 368 
00005255 REFUGE               004 05-16-1851 334 
00005257 ESSEX                004 05-16-1851 393 
00005258 TRIUMPH              134 05-16-1851 087 
00005260 LORD BROUGHAM VAUX   046 05-17-1851 115 
00005261 TYPHOON              004 05-19-1851 231 
00005263 HAIDEE               035 05-19-1851 004 
00005264 CELESTE              035 05-15-1851 144 
00005265 ROBERT AND GEORGE    134 05-19-1851 131 
00005266 COREOLANUS           004 05-19-1851 429 
00005267 COLUMBUS             006 05-09-1851 152 
00005268 ZION'S HOPE          004 05-19-1851 195 
00005269 ELLEN SIMPSON        112 05-21-1851 036 
00005271 LADY HOBART          059 05-27-1851 312 
00005272 NEW WORLD            004 05-21-1851 509 
00005273 FOREST GREEN         004 05-22-1851 198 
00005274 LADY CAMPBELL        050 05-21-1851 114 
00005276 ACHILLES             018 05-21-1851 263 
00005277 LOCHWOOD             046 05-28-1851 297 
00005278 ISAAC WEBB           004 05-21-1851 737 
00005279 CLORINDA             046 05-22-1851 100 
00005280 MARY CARSON          004 05-23-1851 274 
00005281 CHARLES HILL         004 05-24-1851 121 
00005282 PYRAMID              004 05-23-1851 200 
00005283 THEMIS               004 05-23-1851 361 
00005284 ABBEY                134 05-26-1851 082 
00005285 JANE                 004 05-26-1851 355 
00005286 DON                  046 05-31-1851 172 
00005287 OREGON               004 05-27-1851 342 
00005288 FALCON               061 05-26-1851 043 
00005289 MALVINA              035 05-30-1851 140 
00005290 ABERDEEN             004 05-28-1851 275 
